"(Intercept)","METHODTrampa","ALT2","ALT3","ALT4","ALT5","SEXMale","poly(MONTH, 3)1","poly(MONTH, 3)2","poly(MONTH, 3)3","METHODTrampa:ALT2","METHODTrampa:ALT3","METHODTrampa:ALT4","METHODTrampa:ALT5","ALT2:poly(MONTH, 3)1","ALT3:poly(MONTH, 3)1","ALT4:poly(MONTH, 3)1","ALT5:poly(MONTH, 3)1","ALT2:poly(MONTH, 3)2","ALT3:poly(MONTH, 3)2","ALT4:poly(MONTH, 3)2","ALT5:poly(MONTH, 3)2","ALT2:poly(MONTH, 3)3","ALT3:poly(MONTH, 3)3","ALT4:poly(MONTH, 3)3","ALT5:poly(MONTH, 3)3"
1,0,0,0,0,0,1,0.0105519812337383,-0.0290044877840554,-0.0169052034042963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0.0135548385190708,-0.0266473540623577,-0.0231969264997166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0.0135548385190708,-0.0266473540623577,-0.0231969264997166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0.0165576958044033,-0.023593666287472,-0.0285809619456737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0.0165576958044033,-0.023593666287472,-0.0285809619456737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0.0195605530897358,-0.0198434244593982,-0.0327900317036966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0.0195605530897358,-0.0198434244593982,-0.0327900317036966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,1,0,0,0,-0.0164737343342542,0,0,0,-0.0188737588858703,0,0,0,0.0364653723326242,0,0,0
1,1,0,0,0,0,1,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,1,0,0,0,-0.0164737343342542,0,0,0,-0.0188737588858703,0,0,0,0.0364653723326242,0,0,0
1,1,1,0,0,0,0,-0.0134708770489217,-0.0227856116428654,0.0340319721232278,1,0,0,0,-0.0134708770489217,0,0,0,-0.0227856116428654,0,0,0,0.0340319721232278,0,0,0
1,1,1,0,0,0,1,-0.0134708770489217,-0.0227856116428654,0.0340319721232278,1,0,0,0,-0.0134708770489217,0,0,0,-0.0227856116428654,0,0,0,0.0340319721232278,0,0,0
1,1,0,0,0,1,0,-0.0434994499022466,0.0476778483205499,-0.0531365634854053,0,0,0,1,0,0,0,-0.0434994499022466,0,0,0,0.0476778483205499,0,0,0,-0.0531365634854053
1,1,0,0,0,1,1,-0.0434994499022466,0.0476778483205499,-0.0531365634854053,0,0,0,1,0,0,0,-0.0434994499022466,0,0,0,0.0476778483205499,0,0,0,-0.0531365634854053
1,0,0,0,0,1,0,-0.0434994499022466,0.0476778483205499,-0.0531365634854053,0,0,0,0,0,0,0,-0.0434994499022466,0,0,0,0.0476778483205499,0,0,0,-0.0531365634854053
1,0,0,0,0,1,1,-0.0434994499022466,0.0476778483205499,-0.0531365634854053,0,0,0,0,0,0,0,-0.0434994499022466,0,0,0,0.0476778483205499,0,0,0,-0.0531365634854053
1,1,0,0,0,1,0,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,1,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308
1,1,0,0,0,1,1,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,1,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308
1,0,0,0,0,1,0,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,0,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308
1,0,0,0,0,1,1,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,0,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308
1,0,0,0,0,1,1,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703
1,0,0,0,0,1,0,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703
1,1,0,0,0,1,1,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,1,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703
1,1,0,0,0,1,0,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,1,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703
1,1,0,0,0,1,0,-0.0344908780462491,0.0192249927730504,0.00464409480234732,0,0,0,1,0,0,0,-0.0344908780462491,0,0,0,0.0192249927730504,0,0,0,0.00464409480234732
1,1,0,0,0,1,1,-0.0344908780462491,0.0192249927730504,0.00464409480234732,0,0,0,1,0,0,0,-0.0344908780462491,0,0,0,0.0192249927730504,0,0,0,0.00464409480234732
1,0,0,0,0,1,0,-0.0344908780462491,0.0192249927730504,0.00464409480234732,0,0,0,0,0,0,0,-0.0344908780462491,0,0,0,0.0192249927730504,0,0,0,0.00464409480234732
1,0,0,0,0,1,1,-0.0344908780462491,0.0192249927730504,0.00464409480234732,0,0,0,0,0,0,0,-0.0344908780462491,0,0,0,0.0192249927730504,0,0,0,0.00464409480234732
1,1,0,0,0,1,0,-0.0224794489049192,-0.00896039121231574,0.0357696165072073,0,0,0,1,0,0,0,-0.0224794489049192,0,0,0,-0.00896039121231574,0,0,0,0.0357696165072073
1,1,0,0,0,1,1,-0.0224794489049192,-0.00896039121231574,0.0357696165072073,0,0,0,1,0,0,0,-0.0224794489049192,0,0,0,-0.00896039121231574,0,0,0,0.0357696165072073
1,0,0,0,0,1,0,-0.0224794489049192,-0.00896039121231574,0.0357696165072073,0,0,0,0,0,0,0,-0.0224794489049192,0,0,0,-0.00896039121231574,0,0,0,0.0357696165072073
1,0,0,0,0,1,1,-0.0224794489049192,-0.00896039121231574,0.0357696165072073,0,0,0,0,0,0,0,-0.0224794489049192,0,0,0,-0.00896039121231574,0,0,0,0.0357696165072073
1,0,0,0,0,1,0,-0.0194765916195867,-0.0142653520756871,0.0371336798067744,0,0,0,0,0,0,0,-0.0194765916195867,0,0,0,-0.0142653520756871,0,0,0,0.0371336798067744
1,0,0,0,0,1,1,-0.0194765916195867,-0.0142653520756871,0.0371336798067744,0,0,0,0,0,0,0,-0.0194765916195867,0,0,0,-0.0142653520756871,0,0,0,0.0371336798067744
1,1,0,0,0,1,0,-0.0194765916195867,-0.0142653520756871,0.0371336798067744,0,0,0,1,0,0,0,-0.0194765916195867,0,0,0,-0.0142653520756871,0,0,0,0.0371336798067744
1,1,0,0,0,1,1,-0.0194765916195867,-0.0142653520756871,0.0371336798067744,0,0,0,1,0,0,0,-0.0194765916195867,0,0,0,-0.0142653520756871,0,0,0,0.0371336798067744
1,0,0,0,0,1,0,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,0,0,0,0,0,0,0,-0.0164737343342542,0,0,0,-0.0188737588858703,0,0,0,0.0364653723326242
1,0,0,0,0,1,1,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,0,0,0,0,0,0,0,-0.0164737343342542,0,0,0,-0.0188737588858703,0,0,0,0.0364653723326242
1,1,0,0,0,1,0,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,0,0,0,1,0,0,0,-0.0164737343342542,0,0,0,-0.0188737588858703,0,0,0,0.0364653723326242
1,1,0,0,0,1,1,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,0,0,0,1,0,0,0,-0.0164737343342542,0,0,0,-0.0188737588858703,0,0,0,0.0364653723326242
1,1,0,0,0,1,0,-0.0134708770489217,-0.0227856116428654,0.0340319721232278,0,0,0,1,0,0,0,-0.0134708770489217,0,0,0,-0.0227856116428654,0,0,0,0.0340319721232278
1,1,0,0,0,1,1,-0.0134708770489217,-0.0227856116428654,0.0340319721232278,0,0,0,1,0,0,0,-0.0134708770489217,0,0,0,-0.0227856116428654,0,0,0,0.0340319721232278
1,0,0,0,0,1,0,-0.0134708770489217,-0.0227856116428654,0.0340319721232278,0,0,0,0,0,0,0,-0.0134708770489217,0,0,0,-0.0227856116428654,0,0,0,0.0340319721232278
1,0,0,0,0,1,1,-0.0134708770489217,-0.0227856116428654,0.0340319721232278,0,0,0,0,0,0,0,-0.0134708770489217,0,0,0,-0.0227856116428654,0,0,0,0.0340319721232278
1,1,0,0,0,1,0,-0.0104680197635892,-0.0260009103466725,0.030100757217056,0,0,0,1,0,0,0,-0.0104680197635892,0,0,0,-0.0260009103466725,0,0,0,0.030100757217056
1,1,0,0,0,1,0,-0.00746516247825668,-0.0285196549972914,0.0249390056525798,0,0,0,1,0,0,0,-0.00746516247825668,0,0,0,-0.0285196549972914,0,0,0,0.0249390056525798
1,1,0,0,0,1,1,-0.00746516247825668,-0.0285196549972914,0.0249390056525798,0,0,0,1,0,0,0,-0.00746516247825668,0,0,0,-0.0285196549972914,0,0,0,0.0249390056525798
1,0,0,0,0,1,0,-0.00746516247825668,-0.0285196549972914,0.0249390056525798,0,0,0,0,0,0,0,-0.00746516247825668,0,0,0,-0.0285196549972914,0,0,0,0.0249390056525798
1,0,0,0,0,1,1,-0.00746516247825668,-0.0285196549972914,0.0249390056525798,0,0,0,0,0,0,0,-0.00746516247825668,0,0,0,-0.0285196549972914,0,0,0,0.0249390056525798
1,1,0,0,0,1,0,-0.00145944790759169,-0.0314674821389651,0.0119930047025981,0,0,0,1,0,0,0,-0.00145944790759169,0,0,0,-0.0314674821389651,0,0,0,0.0119930047025981
1,1,0,0,0,1,1,-0.00145944790759169,-0.0314674821389651,0.0119930047025981,0,0,0,1,0,0,0,-0.00145944790759169,0,0,0,-0.0314674821389651,0,0,0,0.0119930047025981
1,0,0,0,0,1,0,-0.00145944790759169,-0.0314674821389651,0.0119930047025981,0,0,0,0,0,0,0,-0.00145944790759169,0,0,0,-0.0314674821389651,0,0,0,0.0119930047025981
1,0,0,0,0,1,1,-0.00145944790759169,-0.0314674821389651,0.0119930047025981,0,0,0,0,0,0,0,-0.00145944790759169,0,0,0,-0.0314674821389651,0,0,0,0.0119930047025981
1,0,0,0,1,0,0,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308,0
1,0,0,0,1,0,1,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308,0
1,0,0,0,1,0,1,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703,0
1,0,0,0,1,0,0,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703,0
1,1,0,1,0,0,0,-0.0344908780462491,0.0192249927730504,0.00464409480234732,0,1,0,0,0,-0.0344908780462491,0,0,0,0.0192249927730504,0,0,0,0.00464409480234732,0,0
1,1,0,1,0,0,1,-0.0344908780462491,0.0192249927730504,0.00464409480234732,0,1,0,0,0,-0.0344908780462491,0,0,0,0.0192249927730504,0,0,0,0.00464409480234732,0,0
1,0,0,0,1,0,0,-0.0314880207609166,0.0111338156969267,0.0168104215814929,0,0,0,0,0,0,-0.0314880207609166,0,0,0,0.0111338156969267,0,0,0,0.0168104215814929,0
1,0,0,0,1,0,1,-0.0314880207609166,0.0111338156969267,0.0168104215814929,0,0,0,0,0,0,-0.0314880207609166,0,0,0,0.0111338156969267,0,0,0,0.0168104215814929,0
1,0,0,1,0,0,0,-0.0284851634755841,0.00373919267399116,0.0258752654330375,0,0,0,0,0,-0.0284851634755841,0,0,0,0.00373919267399116,0,0,0,0.0258752654330375,0,0
1,0,0,1,0,0,1,-0.0284851634755841,0.00373919267399116,0.0258752654330375,0,0,0,0,0,-0.0284851634755841,0,0,0,0.00373919267399116,0,0,0,0.0258752654330375,0,0
1,0,0,1,0,0,0,-0.0254823061902516,-0.00295887629575633,0.0321059043954519,0,0,0,0,0,-0.0254823061902516,0,0,0,-0.00295887629575633,0,0,0,0.0321059043954519,0,0
1,0,0,1,0,0,1,-0.0254823061902516,-0.00295887629575633,0.0321059043954519,0,0,0,0,0,-0.0254823061902516,0,0,0,-0.00295887629575633,0,0,0,0.0321059043954519,0,0
1,0,0,1,0,0,0,0.0015434093777408,-0.0318965646300198,0.00474331139403441,0,0,0,0,0,0.0015434093777408,0,0,0,-0.0318965646300198,0,0,0,0.00474331139403441,0,0
1,0,0,1,0,0,1,0.0015434093777408,-0.0318965646300198,0.00474331139403441,0,0,0,0,0,0.0015434093777408,0,0,0,-0.0318965646300198,0,0,0,0.00474331139403441,0,0
1,0,0,0,1,0,0,0.00754912394840579,-0.0306650674525649,-0.00997307069788373,0,0,0,0,0,0,0.00754912394840579,0,0,0,-0.0306650674525649,0,0,0,-0.00997307069788373,0
1,0,0,0,1,0,1,0.00754912394840579,-0.0306650674525649,-0.00997307069788373,0,0,0,0,0,0,0.00754912394840579,0,0,0,-0.0306650674525649,0,0,0,-0.00997307069788373,0
1,0,0,1,0,0,0,0.0105519812337383,-0.0290044877840554,-0.0169052034042963,0,0,0,0,0,0.0105519812337383,0,0,0,-0.0290044877840554,0,0,0,-0.0169052034042963,0,0
1,0,0,0,0,1,0,0.0105519812337383,-0.0290044877840554,-0.0169052034042963,0,0,0,0,0,0,0,0.0105519812337383,0,0,0,-0.0290044877840554,0,0,0,-0.0169052034042963
1,0,0,1,0,0,1,0.0105519812337383,-0.0290044877840554,-0.0169052034042963,0,0,0,0,0,0.0105519812337383,0,0,0,-0.0290044877840554,0,0,0,-0.0169052034042963,0,0
1,0,0,0,0,1,1,0.0105519812337383,-0.0290044877840554,-0.0169052034042963,0,0,0,0,0,0,0,0.0105519812337383,0,0,0,-0.0290044877840554,0,0,0,-0.0169052034042963
1,0,0,0,1,0,0,0.0135548385190708,-0.0266473540623577,-0.0231969264997166,0,0,0,0,0,0,0.0135548385190708,0,0,0,-0.0266473540623577,0,0,0,-0.0231969264997166,0
1,0,0,0,1,0,1,0.0135548385190708,-0.0266473540623577,-0.0231969264997166,0,0,0,0,0,0,0.0135548385190708,0,0,0,-0.0266473540623577,0,0,0,-0.0231969264997166,0
1,0,0,0,1,0,0,0.0165576958044033,-0.023593666287472,-0.0285809619456737,0,0,0,0,0,0,0.0165576958044033,0,0,0,-0.023593666287472,0,0,0,-0.0285809619456737,0
1,0,0,0,1,0,1,0.0165576958044033,-0.023593666287472,-0.0285809619456737,0,0,0,0,0,0,0.0165576958044033,0,0,0,-0.023593666287472,0,0,0,-0.0285809619456737,0
1,1,0,0,1,0,0,0.0195605530897358,-0.0198434244593982,-0.0327900317036966,0,0,1,0,0,0,0.0195605530897358,0,0,0,-0.0198434244593982,0,0,0,-0.0327900317036966,0
1,1,0,0,1,0,1,0.0195605530897358,-0.0198434244593982,-0.0327900317036966,0,0,1,0,0,0,0.0195605530897358,0,0,0,-0.0198434244593982,0,0,0,-0.0327900317036966,0
1,0,0,0,1,0,0,0.0195605530897358,-0.0198434244593982,-0.0327900317036966,0,0,0,0,0,0,0.0195605530897358,0,0,0,-0.0198434244593982,0,0,0,-0.0327900317036966,0
1,0,0,0,1,0,1,0.0195605530897358,-0.0198434244593982,-0.0327900317036966,0,0,0,0,0,0,0.0195605530897358,0,0,0,-0.0198434244593982,0,0,0,-0.0327900317036966,0
1,0,0,1,0,0,0,0.0225634103750683,-0.0153966285781362,-0.0355568577353145,0,0,0,0,0,0.0225634103750683,0,0,0,-0.0153966285781362,0,0,0,-0.0355568577353145,0,0
1,0,0,1,0,0,1,0.0225634103750683,-0.0153966285781362,-0.0355568577353145,0,0,0,0,0,0.0225634103750683,0,0,0,-0.0153966285781362,0,0,0,-0.0355568577353145,0,0
1,0,0,0,1,0,0,0.0255662676604008,-0.0102532786436862,-0.0366141620020562,0,0,0,0,0,0,0.0255662676604008,0,0,0,-0.0102532786436862,0,0,0,-0.0366141620020562,0
1,0,0,1,0,0,0,0.0255662676604008,-0.0102532786436862,-0.0366141620020562,0,0,0,0,0,0.0255662676604008,0,0,0,-0.0102532786436862,0,0,0,-0.0366141620020562,0,0
1,0,0,0,1,0,1,0.0255662676604008,-0.0102532786436862,-0.0366141620020562,0,0,0,0,0,0,0.0255662676604008,0,0,0,-0.0102532786436862,0,0,0,-0.0366141620020562,0
1,0,0,1,0,0,1,0.0255662676604008,-0.0102532786436862,-0.0366141620020562,0,0,0,0,0,0.0255662676604008,0,0,0,-0.0102532786436862,0,0,0,-0.0366141620020562,0,0
1,1,0,1,0,0,1,0.0465862686577282,0.0452536843867303,0.0263026727788413,0,1,0,0,0,0.0465862686577282,0,0,0,0.0452536843867303,0,0,0,0.0263026727788413,0,0
1,1,0,1,0,0,0,0.0465862686577282,0.0452536843867303,0.0263026727788413,0,1,0,0,0,0.0465862686577282,0,0,0,0.0452536843867303,0,0,0,0.0263026727788413,0,0
1,1,0,1,0,0,0,0.0495891259430607,0.055969466746685,0.0485435520160623,0,1,0,0,0,0.0495891259430607,0,0,0,0.055969466746685,0,0,0,0.0485435520160623,0,0
1,1,0,1,0,0,1,0.0495891259430607,0.055969466746685,0.0485435520160623,0,1,0,0,0,0.0495891259430607,0,0,0,0.055969466746685,0,0,0,0.0485435520160623,0,0
1,1,0,0,0,0,0,-0.0104680197635892,-0.0260009103466725,0.030100757217056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0.0015434093777408,-0.0318965646300198,0.00474331139403441,0,0,0,0,0.0015434093777408,0,0,0,-0.0318965646300198,0,0,0,0.00474331139403441,0,0,0
1,0,1,0,0,0,0,0.0015434093777408,-0.0318965646300198,0.00474331139403441,0,0,0,0,0.0015434093777408,0,0,0,-0.0318965646300198,0,0,0,0.00474331139403441,0,0,0
1,0,0,1,0,0,0,0.00454626666307329,-0.0316290930678864,-0.00266780641894984,0,0,0,0,0,0.00454626666307329,0,0,0,-0.0316290930678864,0,0,0,-0.00266780641894984,0,0
1,0,0,1,0,0,1,0.00454626666307329,-0.0316290930678864,-0.00266780641894984,0,0,0,0,0,0.00454626666307329,0,0,0,-0.0316290930678864,0,0,0,-0.00266780641894984,0,0
1,0,0,1,0,0,1,0.00754912394840579,-0.0306650674525649,-0.00997307069788373,0,0,0,0,0,0.00754912394840579,0,0,0,-0.0306650674525649,0,0,0,-0.00997307069788373,0,0
1,0,0,1,0,0,0,0.00754912394840579,-0.0306650674525649,-0.00997307069788373,0,0,0,0,0,0.00754912394840579,0,0,0,-0.0306650674525649,0,0,0,-0.00997307069788373,0,0
1,0,0,1,0,0,0,0.0105519812337383,-0.0290044877840554,-0.0169052034042963,0,0,0,0,0,0.0105519812337383,0,0,0,-0.0290044877840554,0,0,0,-0.0169052034042963,0,0
1,0,1,0,0,0,0,0.0105519812337383,-0.0290044877840554,-0.0169052034042963,0,0,0,0,0.0105519812337383,0,0,0,-0.0290044877840554,0,0,0,-0.0169052034042963,0,0,0
1,0,0,1,0,0,1,0.0105519812337383,-0.0290044877840554,-0.0169052034042963,0,0,0,0,0,0.0105519812337383,0,0,0,-0.0290044877840554,0,0,0,-0.0169052034042963,0,0
1,0,1,0,0,0,1,0.0105519812337383,-0.0290044877840554,-0.0169052034042963,0,0,0,0,0.0105519812337383,0,0,0,-0.0290044877840554,0,0,0,-0.0169052034042963,0,0,0
1,0,0,0,0,0,1,-0.0434994499022466,0.0476778483205499,-0.0531365634854053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,-0.0104680197635892,-0.0260009103466725,0.030100757217056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,-0.00746516247825668,-0.0285196549972914,0.0249390056525798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,-0.00746516247825668,-0.0285196549972914,0.0249390056525798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,-0.0434994499022466,0.0476778483205499,-0.0531365634854053,0,0,0,0,-0.0434994499022466,0,0,0,0.0476778483205499,0,0,0,-0.0531365634854053,0,0,0
1,0,1,0,0,0,1,-0.0434994499022466,0.0476778483205499,-0.0531365634854053,0,0,0,0,-0.0434994499022466,0,0,0,0.0476778483205499,0,0,0,-0.0531365634854053,0,0,0
1,0,1,0,0,0,0,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703,0,0,0
1,0,1,0,0,0,1,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703,0,0,0
1,0,1,0,0,0,0,-0.0314880207609166,0.0111338156969267,0.0168104215814929,0,0,0,0,-0.0314880207609166,0,0,0,0.0111338156969267,0,0,0,0.0168104215814929,0,0,0
1,0,1,0,0,0,1,-0.0314880207609166,0.0111338156969267,0.0168104215814929,0,0,0,0,-0.0314880207609166,0,0,0,0.0111338156969267,0,0,0,0.0168104215814929,0,0,0
1,0,0,0,1,0,0,-0.0284851634755841,0.00373919267399116,0.0258752654330375,0,0,0,0,0,0,-0.0284851634755841,0,0,0,0.00373919267399116,0,0,0,0.0258752654330375,0
1,0,0,0,1,0,1,-0.0284851634755841,0.00373919267399116,0.0258752654330375,0,0,0,0,0,0,-0.0284851634755841,0,0,0,0.00373919267399116,0,0,0,0.0258752654330375,0
1,1,0,0,0,0,0,0.0315719822310657,0.00212308338477803,-0.0325310930870277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0.0345748395163982,0.0093560954787923,-0.0268561638283156,1,0,0,0,0.0345748395163982,0,0,0,0.0093560954787923,0,0,0,-0.0268561638283156,0,0,0
1,1,1,0,0,0,0,0.0345748395163982,0.0093560954787923,-0.0268561638283156,1,0,0,0,0.0345748395163982,0,0,0,0.0093560954787923,0,0,0,-0.0268561638283156,0,0,0
1,1,1,0,0,0,0,0.0405805540870632,0.0259117818263851,-0.00690312551614068,1,0,0,0,0.0405805540870632,0,0,0,0.0259117818263851,0,0,0,-0.00690312551614068,0,0,0
1,1,1,0,0,0,1,0.0405805540870632,0.0259117818263851,-0.00690312551614068,1,0,0,0,0.0405805540870632,0,0,0,0.0259117818263851,0,0,0,-0.00690312551614068,0,0,0
1,1,1,0,0,0,1,0.0465862686577282,0.0452536843867303,0.0263026727788413,1,0,0,0,0.0465862686577282,0,0,0,0.0452536843867303,0,0,0,0.0263026727788413,0,0,0
1,1,0,0,0,0,1,0.0465862686577282,0.0452536843867303,0.0263026727788413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0.0465862686577282,0.0452536843867303,0.0263026727788413,1,0,0,0,0.0465862686577282,0,0,0,0.0452536843867303,0,0,0,0.0263026727788413,0,0,0
1,1,0,0,0,0,0,0.0465862686577282,0.0452536843867303,0.0263026727788413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,-0.0164737343342542,-0.0188737588858703,0.0364653723326242,0,0,0,0,0,0,-0.0164737343342542,0,0,0,-0.0188737588858703,0,0,0,0.0364653723326242,0
1,0,1,0,0,0,0,-0.0434994499022466,0.0476778483205499,-0.0531365634854053,0,0,0,0,-0.0434994499022466,0,0,0,0.0476778483205499,0,0,0,-0.0531365634854053,0,0,0
1,0,1,0,0,0,1,-0.0434994499022466,0.0476778483205499,-0.0531365634854053,0,0,0,0,-0.0434994499022466,0,0,0,0.0476778483205499,0,0,0,-0.0531365634854053,0,0,0
1,0,1,0,0,0,1,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308,0,0,0
1,0,0,0,1,0,1,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308,0
1,0,1,0,0,0,0,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308,0,0,0
1,0,0,0,1,0,0,-0.0404965926169141,0.037497009084862,-0.0300621196926308,0,0,0,0,0,0,-0.0404965926169141,0,0,0,0.037497009084862,0,0,0,-0.0300621196926308,0
1,0,1,0,0,0,0,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703,0,0,0
1,0,0,1,0,0,0,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703,0,0
1,0,0,0,0,0,0,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703,0,0,0
1,0,0,1,0,0,1,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,0,-0.0374937353315816,0,0,0,0.0280127239023622,0,0,0,-0.0108909929428703,0,0
1,0,0,0,0,0,1,-0.0374937353315816,0.0280127239023622,-0.0108909929428703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,-0.0344908780462491,0.0192249927730504,0.00464409480234732,0,0,0,0,0,0,-0.0344908780462491,0,0,0,0.0192249927730504,0,0,0,0.00464409480234732,0
1,0,0,0,1,0,1,-0.0344908780462491,0.0192249927730504,0.00464409480234732,0,0,0,0,0,0,-0.0344908780462491,0,0,0,0.0192249927730504,0,0,0,0.00464409480234732,0
1,0,0,0,1,0,0,-0.0314880207609166,0.0111338156969267,0.0168104215814929,0,0,0,0,0,0,-0.0314880207609166,0,0,0,0.0111338156969267,0,0,0,0.0168104215814929,0
1,0,0,0,1,0,1,-0.0314880207609166,0.0111338156969267,0.0168104215814929,0,0,0,0,0,0,-0.0314880207609166,0,0,0,0.0111338156969267,0,0,0,0.0168104215814929,0
1,0,0,0,1,0,0,-0.0284851634755841,0.00373919267399116,0.0258752654330375,0,0,0,0,0,0,-0.0284851634755841,0,0,0,0.00373919267399116,0,0,0,0.0258752654330375,0
1,0,0,0,1,0,1,-0.0284851634755841,0.00373919267399116,0.0258752654330375,0,0,0,0,0,0,-0.0284851634755841,0,0,0,0.00373919267399116,0,0,0,0.0258752654330375,0
1,0,0,0,1,0,0,-0.0254823061902516,-0.00295887629575633,0.0321059043954519,0,0,0,0,0,0,-0.0254823061902516,0,0,0,-0.00295887629575633,0,0,0,0.0321059043954519,0
